iter	Passed	Remaining
4772	538426	25607
4773	538532	25494
4774	538645	25381
4775	538744	25267
4776	538843	25154
4777	538963	25041
4778	539063	24928
4779	539182	24815
4780	539299	24703
4781	539397	24589
4782	539514	24477
4783	539622	24364
4784	539719	24250
4785	539823	24137
4786	539921	24024
4787	540034	23911
4788	540134	23797
4789	540239	23684
4790	540353	23572
4791	540449	23458
4792	540545	23345
4793	540659	23232
4794	540774	23119
4795	540875	23006
4796	540971	22892
4797	541082	22780
4798	541189	22667
4799	541307	22554
4800	541413	22441
4801	541523	22328
4802	541626	22215
4803	541739	22102
4804	541854	21989
4805	541959	21876
4806	542054	21763
4807	542165	21650
4808	542281	21537
4809	542409	21425
4810	542529	21313
4811	542629	21199
4812	542748	21087
4813	542858	20974
4814	542964	20861
4815	543072	20748
4816	543192	20636
4817	543310	20523
4818	543414	20410
4819	543520	20297
4820	543621	20184
4821	543730	20071
4822	543838	19958
4823	543956	19845
4824	544067	19733
4825	544169	19619
4826	544269	19506
4827	544369	19393
4828	544485	19280
4829	544604	19168
4830	544709	19055
4831	544810	18942
4832	544929	18829
4833	545043	18716
4834	545158	18604
4835	545262	18491
4836	545359	18377
4837	545468	18264
4838	545580	18152
4839	545693	18039
4840	545803	17926
4841	545911	17813
4842	546028	17701
4843	546140	17588
4844	546254	17475
4845	546371	17363
4846	546489	17250
4847	546612	17138
4848	546709	17024
4849	546818	16911
4850	546933	16799
4851	547053	16686
4852	547160	16573
4853	547269	16460
4854	547362	16347
4855	547468	16234
4856	547574	16121
4857	547688	16009
4858	547796	15896
4859	547894	15782
4860	547994	15669
4861	548127	15557
4862	548230	15444
4863	548343	15331
4864	548456	15219
4865	548560	15106
4866	548672	14993
4867	548775	14880
4868	548896	14768
4869	549005	14655
4870	549114	14542
4871	549235	14429
4872	549345	14317
4873	549446	14203
4874	549555	14091
4875	549669	13978
4876	549779	13865
4877	549883	13752
4878	549991	13639
4879	550091	13526
4880	550205	13414
4881	550308	13301
4882	550424	13188
4883	550535	13075
4884	550642	12962
4885	550756	12850
4886	550875	12737
4887	550982	12624
4888	551091	12511
4889	551209	12399
4890	551319	12286
4891	551432	12173
4892	551536	12060
4893	551630	11947
4894	551753	11835
4895	551869	11722
4896	551990	11610
4897	552096	11497
4898	552195	11384
4899	552316	11271
4900	552416	11158
4901	552525	11046
4902	552640	10933
4903	552743	10820
4904	552857	10707
4905	552964	10594
4906	553077	10482
4907	553182	10369
4908	553281	10256
4909	553384	10143
4910	553482	10030
4911	553574	9917
4912	553673	9804
4913	553787	9691
4914	553898	9579
4915	554006	9466
4916	554106	9353
4917	554226	9240
4918	554332	9128
4919	554447	9015
4920	554558	8902
4921	554667	8789
4922	554781	8677
4923	554879	8564
4924	554987	8451
4925	555094	8338
4926	555204	8226
4927	555325	8113
4928	555433	8000
4929	555521	7887
4930	555620	7774
4931	555737	7662
4932	555854	7549
4933	555962	7436
4934	556062	7324
4935	556177	7211
4936	556287	7098
4937	556389	6985
4938	556492	6873
4939	556602	6760
4940	556715	6647
4941	556829	6535
4942	556940	6422
4943	557044	6309
4944	557145	6196
4945	557262	6084
4946	557371	5971
4947	557469	5858
4948	557572	5745
4949	557680	5633
4950	557780	5520
4951	557896	5407
4952	558024	5295
4953	558139	5182
4954	558270	5070
4955	558370	4957
4956	558480	4844
4957	558588	4731
4958	558696	4619
4959	558822	4506
4960	558940	4394
4961	559043	4281
4962	559156	4168
4963	559272	4055
4964	559382	3943
4965	559484	3830
4966	559587	3717
4967	559710	3605
4968	559821	3492
4969	559925	3379
4970	560026	3267
4971	560144	3154
4972	560256	3041
4973	560357	2929
4974	560460	2816
4975	560586	2703
4976	560698	2591
4977	560796	2478
4978	560933	2365
4979	561072	2253
4980	561197	2140
4981	561302	2027
4982	561402	1915
4983	561514	1802
4984	561615	1689
4985	561738	1577
4986	561859	1464
4987	562011	1352
4988	562145	1239
4989	562262	1126
4990	562370	1014
4991	562487	901
4992	562613	788
4993	562728	676
4994	562831	563
4995	562945	450
4996	563067	338
4997	563180	225
4998	563282	112
4999	563374	0
